CINC	JG05	k0	k4	sites
g14746	JG24_g8525	0.1135182813154393	0.39636684486000373	6896
g14747	JG24_g8526	0.2523541774659096	0.4948580702192652	2008
g14748	JG24_g8527	0.1968649134225761	0.5495570974834039	2140
g14751	JG24_g8529	0.1910720306698665	0.8239592165010822	255
g14752	JG24_g8531	0.15169614943335	0.3667595087839546	2609
g14753	JG24_g8532	0.2074805612370991	0.515138439077348	1995
g14754	JG24_g8533	0.0141430236866282	0.16534423945765558	867
g14755	JG24_g8534	0.0219026292013649	0.13625588773382485	3381
g14756	JG24_g8535	0.4769915750399977	0.8036877122101427	331
g14757	JG24_g8536	0.0603654381845149	0.3389888428072928	792
g14758	JG24_g8537	0.0454391517382336	0.18617278930795847	1620
g14759	JG24_g8538	0.0981457592664313	0.2646160309670569	1309
g14760	JG24_g8539	0.0788471565774535	0.346505818786394	761
g14745	JG24_g8540	0.168372619659125	0.5567386684247959	5626
g14744	JG24_g8541	0.0912084861554003	0.34941739238282177	2142
g14743	JG24_g8542	0.0901573504384288	0.31267035294884027	1665
g14741	JG24_g8543	0.1192985209722655	0.5017872217356636	409
g14739	JG24_g8544	0.2126814678743456	0.4352008743660687	540
g14738	JG24_g8545	0.0600801462323139	0.3843733987187645	682
g14737	JG24_g8546	0.0867632992495967	0.36166498869795377	2232
g14736	JG24_g8548	0.0256748787316816	0.228247781984927	1287
g6844	JG24_g8550	0.0425310790282824	0.34696764146108483	1018
g6845	JG24_g8558	0.1542159004665054	0.5426159232094632	739
g6846	JG24_g8559	0.0647152075685432	0.31020469926889827	1739
g6847	JG24_g8560	0.0300943080043328	0.18320410924161987	1515
g6848	JG24_g8561	0.0586235796370021	0.26262831073453113	1658
g6851	JG24_g8566	0.0813565064291185	0.40966668036065146	1982
g6853	JG24_g8567	0.3215590827182325	0.5329975166622809	5884
g6854	JG24_g8568	0.1099105688196374	0.4454079610274023	2409
g6856	JG24_g8569	0.0413979730531088	0.24470104983522845	1324
g6857	JG24_g8570	0.0081968028991427	0.06386835625523012	567
g6858	JG24_g8571	0.1187915929367447	0.37121110717747163	3565
g6859	JG24_g8572	0.0244919722305394	0.31063007699996154	895
g6860	JG24_g8573	0.1014585884695982	0.2633925628757906	4660
g6861	JG24_g8574	0.0523250741265758	0.39605057265037263	411
g6863	JG24_g8577	0.0240085602221959	0.16768156761507086	3767
g6864	JG24_g8578	0.0233028453553047	0.28761465104204187	1590
g6865	JG24_g8579	0.0186634824869082	0.20470266922055386	1899
g6866	JG24_g8580	0.0356276908869421	0.4178548739996738	2131
g6867	JG24_g8581	0.1304297699015025	0.4940452175050996	1108
g6868	JG24_g8582	0.0348494744724235	0.15922679175441778	1332
g6869	JG24_g8583	0.1113661129054731	0.40289236163080333	3504
g6870	JG24_g8584	0.0838310125802017	0.41799933372076536	3921
g6871	JG24_g8586	0.1299856719730744	0.4589455916699096	5546
g6878	JG24_g8587	0.1079994872232752	0.4291095542707851	3341
g6880	JG24_g8588	0.112426938808872	0.32981563619009735	1627
g6884	JG24_g8589	0.1484086331928583	0.48000468610818225	3686
g6886	JG24_g8593	0.1292225242290164	0.36724289949638433	2798
g6887	JG24_g8594	0.0162670977931908	0.2622553113598116	676
g6888	JG24_g8595	0.0114070639976465	0.22374035299262748	2042
g6890	JG24_g8598	0.0322222643701786	0.2581234366832765	849
g6891	JG24_g8599	0.1196340084941925	0.42470414771974707	2308
g6892	JG24_g8600	0.0034682142728354	0.06885566193984215	434
g6893	JG24_g8601	0.0809546667963509	0.26203173109284067	628
g6894	JG24_g8602	0.0752420412209018	0.3410742049182138	1401
g6895	JG24_g8603	0.1231811871069158	0.3397255815698758	894
g6896	JG24_g8605	0.10818720663341	0.474761504636491	843
g6897	JG24_g8606	0.1223447623811391	0.4130590449163275	1577
g6898	JG24_g8607	0.0713059772149283	0.292820423057718	1789
g6899	JG24_g8608	0.1574125237256745	0.4035652472623847	3069
g6900	JG24_g8609	0.076268866795384	0.30409883108112323	1214
g6901	JG24_g8610	0.4920478910037871	0.7722145628858688	2017
g9872	JG24_g8612	0.1907770653552141	0.43355838808136854	1286
g6904	JG24_g8614	0.1267728035732668	0.4983433481168894	5264
g6905	JG24_g8615	0.0945219176101726	0.35824782885447454	4673
g6906	JG24_g8616	0.0173217860959869	0.25235417746590966	468
g6907	JG24_g8617	0.1626138146529307	0.38672499400057037	1531
g6908	JG24_g8618	0.1075616302151457	0.3478778357475537	1520
g6910	JG24_g8620	0.357242633008434	0.5832784264410062	2242
g6911	JG24_g8621	0.1074648309491673	0.48712091280165637	1294
g6912	JG24_g8622	0.0455886683018413	0.5248437924589604	796
g6913	JG24_g8623	0.0491979618643599	0.24649477266331443	579
g6914	JG24_g8624	0.1018153422433986	0.4326175200786372	2357
g6920	JG24_g8627	0.0767442089720042	0.38982625883996824	6018
g12554	JG24_g8632	0.4935317416966068	0.836056252948495	1301
g6926	JG24_g8642	0.1911266690096137	0.5671883902759856	1783
g6928	JG24_g8644	0.0225580914279584	0.15685462742264492	1882
g6929	JG24_g8647	0.0996210811932579	0.3005694128030638	3792
g6930	JG24_g8648	0.0814753807520965	0.3519411344876209	850
g9681	JG24_g8653	0.6125708523953415	0.9219243533138803	321
g6935	JG24_g8657	0.0068857695557896	0.1790152269382449	4170
g6937	JG24_g8658	0.0319982901006689	0.3395384947190325	1266
g6936	JG24_g8659	0.0613629982739287	0.4505803953216977	935
g6939	JG24_g8662	0.0633368472927324	0.3708845003835548	2525
g6940	JG24_g8663	0.1299537909555275	0.6287013402508569	1648
g6941	JG24_g8664	0.034347784575975	0.19195003060290047	632
g17180	JG24_g8667	0.0434652318825652	0.18098575870974204	923
g17181	JG24_g8668	0.082019972195456	0.3904738566573567	5365
g17182	JG24_g8669	0.0951132205425371	0.5318606414297898	4906
g17184	JG24_g8670	0.1589373665403196	0.48958104395216845	1155
g17185	JG24_g8671	0.2105180568408459	0.6754791226312198	5287
g17186	JG24_g8672	0.0689207156221815	0.48770095923428125	8374
g17187	JG24_g8673	0.0178934928404205	0.20968864666437118	789
g17188	JG24_g8674	0.2339709042051475	0.40216577554548844	1260
g17189	JG24_g8675	0.1736564407597811	0.3934902190299622	1742
g17190	JG24_g8676	0.0507593239355004	0.2665910156501273	752
g17191	JG24_g8678	0.0453434767778355	0.2557840614923835	1143
g17192	JG24_g8680	0.1870094427811753	0.44001172691929946	2778
g17193	JG24_g8681	0.0138526365468008	0.17296802626759494	781
g17194	JG24_g8682	-0.0	0.13368617355473908	376
g17195	JG24_g8683	0.1186427198873	0.4197118409515671	877
g17196	JG24_g8684	0.104111975331304	0.3760638168550917	4807
g16670	JG24_g8685	0.1784341243639451	0.5128354388175845	3028
g16669	JG24_g8686	0.2870318222089585	0.7550548592703822	6056
g10189	JG24_g8692	0.5527221460296221	0.7005471762149645	603
g17202	JG24_g8703	0.2734686678894946	0.4831973232226291	3459
g17203	JG24_g8704	0.2250501856387807	0.549832828028837	2079
g17211	JG24_g8708	0.0440562881379261	0.24012564569720196	1227
g17212	JG24_g8709	0.107004708463734	0.551480346609161	7124
g17215	JG24_g8710	0.006564593332196	0.24068079006007592	700
g17216	JG24_g8711	0.0291723697107811	0.25349921585625956	2125
g11713	JG24_g8712	0.0409845693656985	0.2884686137169987	3630
g11712	JG24_g8714	0.1449372651668923	0.49508970867711877	3600
g11711	JG24_g8717	0.1460317956140804	0.48997595400955934	4267
g4459	JG24_g8723	0.0372747514142043	0.40249298878463613	252
g4457	JG24_g8725	0.0626783059847436	0.32350841707198885	1220
g4456	JG24_g8726	0.3454582829319454	0.7579342043870901	2707
g4455	JG24_g8728	0.0580399977115651	0.3071538251218502	573
g4454	JG24_g8729	0.1265694919437031	0.4695712820115435	776
g11868	JG24_g8730	0.0076643002740916	0.0797209939872174	1361
g4452	JG24_g8731	0.0476350542917443	0.3976626098104808	396
g4451	JG24_g8732	0.1712514822782125	0.44625518465670466	2388
g4450	JG24_g8733	0.0090362538871308	0.20822380244870964	518
g4449	JG24_g8734	0.2119741708750901	0.4512931295594253	1318
g4447	JG24_g8736	0.0395870246834392	0.48958104395216845	568
g4446	JG24_g8738	0.0406150182181328	0.28698782275649476	1308
g4445	JG24_g8739	0.1550407895535654	0.5854548644163986	1876
g4444	JG24_g8740	0.0258367851740806	0.2095152362589743	482
g4443	JG24_g8741	0.0848114785484553	0.3261592449858433	2387
g4442	JG24_g8742	0.2032603430140021	0.36879408929442853	2289
g4441	JG24_g8744	0.0283052459871352	0.15070805166896734	1456
g4440	JG24_g8745	0.0159474446814628	0.2837092258530057	762
g4439	JG24_g8746	0.0650859404045604	0.2550617616339844	4963
g4437	JG24_g8749	0.2608264505579536	0.4834293828085412	3800
g4436	JG24_g8750	0.0129873375085956	0.1971066057799809	370
g4435	JG24_g8751	0.0976895258721182	0.39649017174859175	5900
g4434	JG24_g8752	0.2183149154537433	0.4026961857514711	1326
g8730	JG24_g8754	0.1382666657241892	0.433283259685033	1088
g4433	JG24_g8755	0.0628340621490292	0.3280795595555088	587
g4432	JG24_g8756	0.0953750557442089	0.3593646179244927	6062
g4430	JG24_g8757	0.3254290720372962	0.6278494414577647	3185
g4429	JG24_g8758	0.004950513023514	0.18577823704260477	919
g4428	JG24_g8759	0.0035799590644932	0.09436512990077423	1250
g4427	JG24_g8760	0.0877166726522632	0.34509264048452143	487
g4426	JG24_g8761	0.0536541558618204	0.2892468606089886	463
g4425	JG24_g8762	0.0325567389486864	0.20781295609496822	1460
g4424	JG24_g8763	0.0244919722305394	0.17996300222294326	1013
g4423	JG24_g8764	0.0298759271894713	0.173986248353945	736
g4422	JG24_g8765	0.0187509766540629	0.2667776989118254	505
g4421	JG24_g8766	-0.0	0.17033977477038692	555
g4420	JG24_g8767	0.0978275410687071	0.3614708558237034	561
g4419	JG24_g8768	0.0152853831618611	0.24434027343747866	1110
g4418	JG24_g8770	0.0719167882662354	0.28533550884965747	1753
g4417	JG24_g8773	0.0058252720032446	0.2326161962278796	802
g4416	JG24_g8774	0.0245923671172431	0.18627993726756736	567
g4415	JG24_g8775	0.1484077937065568	0.365595056107334	932
g4414	JG24_g8776	0.0636142696939789	0.29178328342187776	1262
g4413	JG24_g8777	0.0346025122018149	0.23537608894668005	968
g4412	JG24_g8778	0.0200968961883348	0.30409883108112323	528
g4411	JG24_g8779	0.0379277330293628	0.3355612447250055	6612
g4410	JG24_g8780	0.0484038908531783	0.2769640886479966	481
g4409	JG24_g8781	0.0927822407445171	0.4783478141075851	427
g4408	JG24_g8782	0.1590258405843496	0.4567980475120531	979
g4407	JG24_g8783	0.0629264067793056	0.3712432084176543	933
g4406	JG24_g8784	0.0192318229600032	0.2112424213148541	1207
g4405	JG24_g8785	0.137623001912225	0.3781849895009611	1319
g4404	JG24_g8786	0.1378108136051549	0.2897029956390129	1316
g4403	JG24_g8787	0.0939604991829347	0.29061410968448054	2921
g4402	JG24_g8788	0.0219795949391245	0.10185115586929633	418
g4400	JG24_g8790	0.0177523080644285	0.21932190427854842	1748
g4399	JG24_g8792	0.0585175425945521	0.313245285901487	3381
g4398	JG24_g8794	0.0051724342942952	0.2795064639638801	311
g4397	JG24_g8795	0.2062852187529797	0.6142207615984101	6354
g4396	JG24_g8796	0.035119176042087	0.2741803343106468	1760
g4394	JG24_g8797	0.0067492019014271	0.2663859687614618	1375
g4393	JG24_g8798	0.276789766545443	0.7628439792670187	6202
g4392	JG24_g8799	0.0916632245431868	0.5185616837967505	4885
g4391	JG24_g8801	0.0243725751853641	0.20338117061223449	1225
g4390	JG24_g8803	0.0263025745702261	0.23349932850536928	1692
g4389	JG24_g8805	0.0228444056135314	0.1793057800398031	1208
g4388	JG24_g8806	0.0130580012294226	0.19098166378018552	919
g4387	JG24_g8807	0.0659973277453217	0.5871630731479689	843
g4386	JG24_g8808	0.0275706719813023	0.1299537909555275	950
g4385	JG24_g8809	0.1369804402087571	0.4269272894418038	1968
g4384	JG24_g8810	0.1714964205394924	0.41831180321068684	1982
g4383	JG24_g8811	0.1303150605165946	0.4680415294796786	4736
g4382	JG24_g8812	0.0159967285672928	0.07197299119630779	1060
g4381	JG24_g8813	0.0075853996776965	0.051744653615213576	401
g4380	JG24_g8814	0.0370374190282201	0.2799031844174572	2743
g4379	JG24_g8815	0.2083693593255159	0.5111465944545601	5104
g4378	JG24_g8816	0.0915007519312578	0.4408399986765892	3935
g4377	JG24_g8817	0.14594864912929	0.3946392502956956	1163
g4376	JG24_g8819	0.0582110227221988	0.31070680334273953	1290
g4375	JG24_g8820	0.0244263050028219	0.17038420802424703	2658
g4374	JG24_g8821	0.2078326001447866	0.3466893483224556	1469
g2240	JG24_g8822	0.2036157065958742	0.6128806540472558	9242
g2239	JG24_g8823	0.4523992079227542	0.9222304133058854	1038
g2238	JG24_g8824	0.0534281560055815	0.25113565567065826	699
g2237	JG24_g8825	0.0350428701797712	0.26912316869535047	1060
g2236	JG24_g8826	0.1679850160943818	0.3580789557999401	1861
g2235	JG24_g8827	0.1908892842513723	0.532626651097032	2783
g2233	JG24_g8828	0.0369793207381155	0.25886887640788	1790
g2232	JG24_g8829	0.0126053387372859	0.16206263392761355	1309
g2231	JG24_g8830	0.0442101563754404	0.2150987173535798	3840
g2230	JG24_g8831	0.0984829530801681	0.3478778357475537	1435
g2229	JG24_g8832	0.1014649560667358	0.20276150842756485	1074
g2228	JG24_g8833	0.0756683345073242	0.27404858663345877	2625
g2227	JG24_g8836	0.0263394985560547	0.461284194656065	635
g2226	JG24_g8837	0.0722368852191918	0.41600812972113	3704
g2225	JG24_g8838	0.0112621232527051	0.1098304060509682	1738
g2224	JG24_g8839	0.0154059470857891	0.12757947676937303	3748
g2223	JG24_g8840	0.0408727688266097	0.25763588943496935	1385
g2222	JG24_g8841	0.0608441586092763	0.2661413304163098	928
g2220	JG24_g8843	0.5851783641258315	0.8390351009918976	1800
g2219	JG24_g8844	0.0900132550933498	0.4590859028635379	1351
g2218	JG24_g8845	0.0905501339851001	0.42823465993930343	1355
g2217	JG24_g8846	0.047456885862352	0.26077127703281344	1875
g2216	JG24_g8847	0.1069915357413986	0.3757618724512528	7680
g2215	JG24_g8848	0.1707288080314775	0.46613217404532076	2526
g2214	JG24_g8849	0.023105408296575	0.3027264610733161	1365
g2213	JG24_g8850	0.1313221951803801	0.41196892844533994	1365
g2212	JG24_g8851	0.0684886189010905	0.31979447116059023	1693
g2211	JG24_g8852	0.1631108463841974	0.43054552532172463	6246
g2210	JG24_g8853	0.1240870159418002	0.288418817466638	1073
g2209	JG24_g8854	0.0465970699214767	0.2548131960621834	2779
g2208	JG24_g8855	0.0610506374579696	0.3310940330670522	942
g2207	JG24_g8856	0.0141180639342266	0.18848582121067953	1293
g2206	JG24_g8857	0.1216068625752795	0.4408399986765892	1018
g2205	JG24_g8858	0.0318313455709903	0.26650554069419685	1111
g2204	JG24_g8859	0.1010004740512117	0.3522723425744808	3638
g2203	JG24_g8860	0.0560301788345236	0.33688737849091255	8570
g2202	JG24_g8861	0.0176738664380006	0.09931843923699865	698
g2201	JG24_g8862	0.0733231265744186	0.39088555941089626	819
g2200	JG24_g8863	0.0677294994148117	0.35864722627929224	5204
g2199	JG24_g8864	0.0725840721643885	0.46329256405702757	981
g2198	JG24_g8865	-0.0	0.11029006346737247	735
g2196	JG24_g8866	-0.0	0.12252885601071933	515
g2195	JG24_g8867	0.0827697271008873	0.30163037026806866	3684
g2194	JG24_g8868	0.2456000206214314	0.5996456880888879	542
g2193	JG24_g8870	0.0566186498675762	0.30534571416133327	2524
g2192	JG24_g8871	0.0183652662956673	0.17956378290904587	2095
g2191	JG24_g8872	0.106852617127836	0.4456554245287812	2611
g2190	JG24_g8873	-0.0	0.04286881037996148	275
g2189	JG24_g8874	0.1107432485222782	0.2864509580234777	1648
g2188	JG24_g8875	0.092424480317961	0.34145819477591366	4622
g2187	JG24_g8876	0.0507235506664727	0.19688143126804403	1135
g2186	JG24_g8879	0.0626783059847436	0.292623197364648	1174
g2182	JG24_g8883	0.0932877897658016	0.3858642877253765	5436
g2179	JG24_g8884	0.184016201307693	0.3855742118332197	1853
g2178	JG24_g8885	0.0138252762666285	0.2881649996208211	908
g2177	JG24_g8886	0.0690815606958795	0.2984289174751681	2783
g2176	JG24_g8887	0.0458635400658747	0.38909534506137555	1531
g2175	JG24_g8888	0.282970673356101	0.7151113201501763	2760
g2171	JG24_g8891	0.0324374878453624	0.1584818202504052	591
g2170	JG24_g8892	0.063890668055199	0.2252064416074559	1536
g2169	JG24_g8896	0.2711841693271808	0.5247400382870125	1219
g2168	JG24_g8897	0.1233619021276179	0.40667849599264355	3322
g2167	JG24_g8898	0.0450943854326979	0.18624534157587808	1891
g2166	JG24_g8899	0.2144673348632333	0.4319378170100514	609
g2161	JG24_g8900	0.3570149830739108	0.3965724933394936	1207
g2160	JG24_g8901	0.4102518855372576	0.6652817270609421	1631
g2159	JG24_g8902	0.1133732905461368	0.34123940713672174	1949
g2158	JG24_g8903	0.0590217352112524	0.3429510787941775	3534
g2157	JG24_g8904	0.0141580419463295	0.1721808312333752	1077
g2082	JG24_g8905	0.6212414691961484	0.6373223946860673	1815
g2156	JG24_g8908	0.01973798123803	0.24755031796796442	720
g2155	JG24_g8909	0.0635974024950577	0.3063477083283157	645
g2154	JG24_g8910	0.0461684197495749	0.36577740475885245	1042
g2153	JG24_g8912	0.0682910020893439	0.18763931999214883	1159
g2151	JG24_g8914	0.0573413483829814	0.2803838436236548	2711
g2150	JG24_g8915	0.0710712927708653	0.41093570524105627	2319
g2149	JG24_g8922	0.1522612379358927	0.5509578907753042	8134
g2148	JG24_g8923	0.0476478818213335	0.29425186249977886	4059
g2147	JG24_g8924	0.0120002560098308	0.2948280084634429	989
g2146	JG24_g8926	0.0800478412239942	0.5484818202819292	1510
g2145	JG24_g8927	0.0382736100093344	0.28526939023281606	1005
g2144	JG24_g8928	0.0875163869722753	0.30533747710997794	2543
g2143	JG24_g8930	0.1806517752714504	0.5430980445599344	2392
g2142	JG24_g8931	0.0586323975644366	0.2024397120839554	702
g2141	JG24_g8932	0.0138938806253399	0.17979007162499017	1563
g2140	JG24_g8933	0.0382519158392795	0.23884029833890094	1104
g2138	JG24_g8934	0.0261205663182921	0.16616710114603328	2695
g2137	JG24_g8935	0.0710154906463006	0.3049382268038846	1971
g2133	JG24_g8936	0.1970235666483343	0.4728570551978773	3629
g2114	JG24_g8937	0.306957187282774	0.5450987126352698	1857
g2132	JG24_g8938	0.1649069889412181	0.6734561949044688	507
g2131	JG24_g8939	0.0210171370749786	0.4516315517656639	296
g2130	JG24_g8941	0.0366509457679526	0.46596196449772576	979
g2129	JG24_g8942	0.092532418577463	0.421020513417614	2078
g2128	JG24_g8943	0.1080759966058536	0.4217934409555939	7820
g2127	JG24_g8946	0.0356040662767462	0.17504460124766286	1296
g2126	JG24_g8947	0.0731077709170614	0.3102717054335098	1305
g2125	JG24_g8948	0.0551719253827625	0.4522470626742357	722
g2124	JG24_g8949	0.0098685634331333	0.24956607016581028	1078
g2113	JG24_g8950	0.0341800398826979	0.35110216130320515	630
g2136	JG24_g8953	0.0940004091195205	0.4384721987620141	1204
g2111	JG24_g8954	0.0476566818365869	0.3522723425744808	1185
g1548	JG24_g8955	0.1668497054574358	0.6054851818096052	948
g2112	JG24_g8956	0.1404979825092782	0.4160265165484578	6921
g2110	JG24_g8958	0.0097530633174049	0.2669569585702927	1618
g2109	JG24_g8959	0.0445399872611336	0.3005694128030638	2002
g2108	JG24_g8960	0.019934728353534	0.28184200497153583	933
g2135	JG24_g8961	0.0128574577398281	0.25113565567065826	1080
g2123	JG24_g8962	0.0198328864120704	0.33709907802795147	836
g2122	JG24_g8963	0.1044758304639946	0.41634802644604985	1099
g2121	JG24_g8964	0.1755421813976682	0.504968562666936	2758
g2120	JG24_g8965	0.0841109610393843	0.3810124748662017	1701
g2270	JG24_g8966	0.13893950820211	0.45012804307638044	313
g2134	JG24_g8967	0.0278546602120925	0.5198603854199589	404
g2106	JG24_g8968	0.034937823538891	0.3250955366981936	786
g2107	JG24_g8969	0.0767933639165996	0.5047083549318195	217
g2115	JG24_g8970	0.0516777759121954	0.3443383662003635	1226
g2118	JG24_g8971	0.0935511408713899	0.48396836953673283	1264
g2117	JG24_g8972	0.0399561853601632	0.38428562552459783	806
g2105	JG24_g8973	0.0186905483381271	0.16602905374937074	2387
g2104	JG24_g8974	0.0621784462777323	0.2764883512390861	752
g2103	JG24_g8975	0.0552197364335062	0.33122278843217556	1497
g2101	JG24_g8976	0.0522859744615208	0.4226020179385595	305
g2100	JG24_g8977	0.1778157187464625	0.4164427662033504	4139
g2064	JG24_g8979	0.2554207441817506	0.5287200977149918	3479
g2099	JG24_g8980	0.0130276228361519	0.2462066020627759	817
