CREN	CSCH	k0	k4	sites
Cre01.g036750	g4116	0.0537689463420873	0.5961974061524158	659.0
Cre01.g036800	g4114	0.0453813755439229	0.4873387967146407	2725.0
Cre01.g036850	g4113	0.0789236063057878	0.424126215084513	1784.0
Cre01.g036900	g1634	0.3074247788820227	0.8993996441799588	2102.0
Cre01.g036950	g4111	0.0597261296403978	0.4579696176539564	1143.0
Cre01.g037000	g4110	0.1341907643605382	0.5229029859416697	1254.0
Cre01.g037050	g4109	0.2750928960321624	0.7251322582777396	479.0
Cre01.g037100	g4108	0.1241901332468338	0.6574494897931396	1824.0
Cre01.g037150	g4107	0.0650369560997125	0.310327632454987	2845.0
Cre01.g037200	g4106	0.1403041196644143	0.6889806819143315	318.0
Cre01.g037250	g4105	0.0467336915350142	0.6081976621622466	473.0
Cre01.g037300	g4104	0.3094293439251123	0.8239592165010822	1112.0
Cre01.g037350	g4103	0.1492414569593747	0.5019374545971005	1526.0
Cre01.g037400	g4102	0.173512547128824	0.5686652998476003	1664.0
Cre01.g037500	g4100	0.2984892312576537	0.49340928129186556	525.0
Cre01.g037550	g4099	0.091184545832499	0.43714190660223007	9152.0
Cre01.g037600	g4098	0.1695413775149891	0.5872700855157226	3621.0
Cre01.g037650	g4097	0.0616240500326176	0.43166557234986347	842.0
Cre01.g037700	g4096	0.108757386267448	0.30409883108112323	1486.0
Cre01.g037751	g4095	0.2503298847390359	0.7811844677002245	1870.0
Cre01.g037800	g4094	0.0233481889463799	0.3870052368809913	649.0
Cre01.g037850	g4093	0.0223563497233695	0.2693332490524602	685.0
Cre01.g037900	g4092	0.0662194553592587	0.8239592165010822	684.0
Cre01.g037950	g4091	0.2389465261197678	0.7039972722215161	2329.0
Cre01.g038000	g4090	0.1011749831978109	0.5274936427112272	7153.0
Cre01.g038050	g4089	0.2366345887880033	0.5366010195562562	6127.0
Cre01.g038100	g4088	0.0794758984488386	0.43878801381243304	1417.0
Cre01.g038151	g4087	0.0820901328026649	0.45329740729709983	5061.0
Cre01.g038200	g4086	0.0888731824456891	0.7107309463186734	792.0
Cre01.g038250	g4085	0.0127934871784324	0.2552167763609354	1395.0
Cre01.g038300	g4084	0.1451458559623282	0.5450535937469857	549.0
Cre01.g038400	g4083	0.0253036047238875	0.17880826758374868	1241.0
Cre01.g038450	g4082	0.296825368630027	0.6602690419860687	2039.0
Cre01.g038500	g4081	0.129469938700768	0.4280588992854504	2189.0
Cre01.g038550	g4080	0.036592623127074	0.24305533692250075	1588.0
Cre01.g038600	g4079	0.0233338508639546	0.23010678359824052	1240.0
Cre01.g038650	g4078	0.0420952156749647	0.5093286175776799	813.0
Cre01.g038700	g4077	0.0464750428118998	0.3592990995283414	2870.0
Cre01.g038750	g4076	0.0269087157486764	0.4192557752640566	709.0
Cre01.g038800	g4075	0.0683971177185002	0.6128998719224431	863.0
Cre01.g038850	g4074	0.090077551326183	0.49997087372379134	3647.0
Cre01.g038900	g4073	0.0548690663897923	0.44882942176374496	866.0
Cre01.g038950	g4072	0.1820973669117027	0.8047273935410791	503.0
Cre01.g039000	g4071	0.214950065546739	0.8098078532727951	1726.0
Cre01.g039050	g4070	0.3246547405294631	0.8963838652943705	7191.0
Cre01.g039150	g4069	0.0365035547818592	0.4546018526777367	636.0
Cre01.g039200	g4068	0.0162519901892815	0.27884391975118233	471.0
Cre01.g039250	g4067	0.0018856075299994	0.0901777684634626	794.0
Cre01.g039300	g4066	0.0183495391158047	0.16037158502974672	1957.0
Cre01.g039350	g4065	0.0296433777965114	0.35725458577111613	1948.0
Cre01.g039400	g4064	0.043103515435859	0.4992304010775838	2329.0
Cre01.g039450	g4062	0.0565842017370598	0.35287318378426424	630.0
Cre01.g039500	g4061	0.0631831509314889	0.37381388753920264	4233.0
Cre01.g039550	g4060	0.2486765727941239	0.7945436816361213	4673.0
Cre01.g039600	g4059	0.1653764393299343	0.47919815433473056	5586.0
Cre01.g039750	g4058	0.0325430658853045	0.38672499400057037	737.0
Cre01.g039800	g4057	0.1842160076980326	0.7257687473213504	3563.0
Cre01.g039850	g4056	0.0913922707830144	0.4067016392299987	2297.0
Cre01.g039900	g4055	0.0842766836071345	0.3801537215094587	2852.0
Cre01.g039950	g4052	0.1429668119659385	0.4408399986765892	2569.0
Cre01.g040000	g4053	0.0034802846673766	0.013100769780293123	433.0
Cre01.g040050	g4050	0.1510412830353443	0.6017598543937029	1313.0
Cre01.g040100	g4049	0.104793984757044	0.5071291760773595	1431.0
Cre01.g040150	g4048	0.0779922851430357	0.6277463469027131	2459.0
Cre01.g040200	g4047	0.0644084207943816	0.4357724118294294	2318.0
Cre01.g040250	g4046	0.0614516791063419	0.44380150301815136	2050.0
Cre01.g040300	g4045	0.0590672803161019	0.47529282006685847	1027.0
Cre01.g040350	g4044	0.139202252680321	0.4886558847956112	3917.0
Cre01.g040379	g4042	0.1338620853650917	0.5243380106598368	1995.0
Cre01.g040400	g4041	0.0696151556756318	0.7112475642140789	554.0
Cre01.g040450	g4037	0.0175190447082211	0.5198603854199589	357.0
Cre01.g040500	g4038	0.0333478622661135	0.6198396869676283	1929.0
Cre01.g040550	g4039	0.1268072475329505	0.7191377597197133	735.0
Cre01.g040600	g4040	0.0854543264290125	0.5107881402667019	5204.0
Cre01.g040850	g4035	0.1443938926983802	0.5029026208566172	5877.0
Cre01.g040900	g4034	0.1182907403217267	0.32952499483788433	405.0
Cre01.g040950	g4033	0.1444187066367618	0.5186298683268642	2083.0
Cre01.g041000	g4032	0.0211281577250222	0.5716050390351726	373.0
Cre01.g041050	g4031	0.0843321111610751	0.36172028076295326	2080.0
Cre01.g041100	g4030	0.1025419226692204	0.5425339795047068	1730.0
Cre01.g041200	g4028	0.3376164727994859	0.8239592165010822	1764.0
Cre01.g041256	g13481	0.3142091272043411	0.4382582405333596	2393.0
Cre01.g041300	g4027	0.0995434617409368	0.4697941370336116	1524.0
Cre01.g041351	g4026	0.1387907491950274	0.4743027977931942	785.0
Cre01.g041450	g4025	0.0852822827015607	0.3439312000665846	1515.0
Cre01.g041500	g4024	0.1022843308023933	0.584742317601921	4536.0
Cre01.g041550	g4023	0.1764712899007338	0.5454103013426637	2722.0
Cre01.g041850	g4022	0.2272567787183454	0.545376042643803	1379.0
Cre01.g041950	g4019	0.1125364403140755	0.4797556287589915	2012.0
Cre01.g042000	g4018	0.1265581080641043	0.5301164545971833	7226.0
Cre01.g042050	g4017	0.0418141062263964	0.3683404145149937	647.0
Cre01.g042100	g4016	0.2764006268106568	0.7271994639964965	5084.0
Cre01.g042150	g4015	0.1053274077474077	0.6161174823234983	1089.0
Cre01.g042200	g4014	0.2200694352232747	0.935274220339787	288.0
Cre01.g042250	g4013	0.2333457682698462	0.6122553817084322	3588.0
Cre01.g042300	g4012	0.1306499925895654	0.5127513274540512	5036.0
Cre01.g042450	g4011	0.1462032376893934	0.6437299499636358	7689.0
Cre01.g042550	g4010	0.0726327861769288	0.5247147712991722	2875.0
Cre01.g042700	g4004	0.2718720075318886	0.893453339363111	1162.0
Cre01.g042750	g4003	0.0089021816665378	0.21501117908864809	2367.0
Cre01.g042800	g4002	0.0315969219130524	0.272448565213341	1230.0
Cre01.g042850	g4001	0.031000722999413	0.598244909471574	708.0
Cre01.g042900	g4000	0.0206909673891217	0.2620945741110181	1136.0
Cre01.g042950	g3999	0.0092593768667245	0.3746205433173304	481.0
Cre01.g043000	g3998	0.1095582354877635	0.49713137329846235	2318.0
Cre01.g043050	g3997	0.109340860096124	0.49282068691216163	1085.0
Cre01.g043100	g3996	0.1449679411233964	0.8239592165010822	665.0
Cre01.g043150	g3995	0.1062547139383636	0.7166335837705773	498.0
Cre01.g043200	g3994	0.0393415571757959	0.42025551622002855	440.0
Cre01.g043250	g3993	0.0917776497474671	0.6244030836030622	2645.0
Cre01.g043300	g3992	0.184722642216695	0.6814265143351838	886.0
Cre01.g043350	g3991	0.0492774773500752	0.3373899081577191	1919.0
Cre01.g043400	g3990	0.0665437752126872	0.6414854515315798	1762.0
Cre01.g043450	g3989	0.0340967805575679	0.4759341198066587	609.0
Cre01.g043500	g3988	0.1911360006466629	0.7882381797591413	1520.0
Cre01.g043550	g3987	0.4100942831496162	1.0686724491763746	3011.0
Cre01.g043600	g3986	0.2501916929284123	0.9482586995767355	1217.0
Cre01.g043650	g3985	0.079339739526564	0.6213663963222806	2719.0
Cre01.g043700	g3984	0.0909498011549614	0.5402976172554905	2144.0
Cre01.g043750	g3983	0.0845016277861168	0.3879423855722107	2186.0
Cre01.g043800	g3982	0.1313168152593214	0.6086496055323549	1997.0
Cre01.g043850	g3981	0.223653624107027	0.6865101677770864	6174.0
Cre01.g043950	g3980	0.2163769875436389	0.8162536692689434	2702.0
Cre01.g044000	g3979	0.0215178693471968	0.5254366192855975	518.0
Cre01.g044050	g3978	0.0073350217902297	0.556453008547033	193.0
Cre01.g044100	g3975	0.0531423142329701	0.5137088292413169	3673.0
Cre01.g044150	g3974	0.1047725665887243	0.650108005958089	2369.0
Cre01.g044200	g3973	0.1132970018540112	0.5011306947214239	754.0
Cre01.g044250	g3972	0.2041951756892263	0.7506183864249102	5294.0
Cre01.g044300	g3970	0.0966840668818216	0.5050503132188333	2773.0
Cre01.g044350	g3968	0.1113345258106855	0.6812105592523485	3117.0
Cre01.g044400	g3967	0.0662569797501206	0.527037473682072	643.0
Cre01.g044450	g3966	0.1908186380214739	0.5992155188772099	1427.0
Cre01.g044600	g3962	0.184002658320316	0.6908138514784965	4168.0
Cre01.g044650	g3961	0.0904103284076511	0.3694824785121002	2886.0
Cre01.g044700	g3959	0.037233922866874	0.29754857110455735	1432.0
Cre01.g044750	g3958	0.0174765189021331	0.2981699464507883	791.0
Cre01.g044800	g3957	0.047574601500304	0.2635484151284164	2460.0
Cre01.g044850	g3949	0.1187356564911126	0.4939794910297919	19359.0
Cre01.g044900	g3950	0.0960175329079706	0.5614430469150855	1955.0
Cre01.g044950	g3954	0.2231073525330514	0.6418428603246429	2210.0
Cre01.g045000	g3955	0.1986623681152311	0.663151812991991	961.0
Cre01.g045050	g3956	0.2985773337503214	0.7106489410155821	943.0
Cre01.g045100	g3948	0.0193202955689861	0.332869481985458	561.0
Cre01.g045150	g3947	0.0895677938353824	0.42801232093132824	1888.0
Cre01.g045200	g3946	0.105001593686282	0.9241077609694743	518.0
Cre01.g045350	g3939	0.0206340386922871	0.25138393153499444	1158.0
Cre01.g045450	g3938	0.0923295436089735	0.43687697756663535	822.0
Cre01.g045500	g3937	0.0842497912016036	0.436130407062957	5585.0
Cre01.g045550	g3936	0.0088908746509113	0.2519852645219244	1204.0
Cre01.g045600	g3935	0.0695251914666902	0.39232424265801596	1946.0
Cre01.g045601	g3934	0.143949816865011	0.5468093923395065	4896.0
Cre01.g045640	g3933	0.0772741694236763	0.35313590052826216	1363.0
Cre01.g045650	g3932	0.0580935442792529	0.40786765611075204	504.0
Cre01.g045700	g3931	0.1044781287826978	0.5127513274540512	2233.0
Cre01.g045825	g6471	0.2675062079540493	0.3815632006688478	508.0
Cre01.g045902	g3945	0.047903602789996	0.27800016438872094	1648.0
Cre01.g045903	g3930	0.0817594793512348	0.4280987579201686	2693.0
Cre01.g045950	g3929	0.0649053422482922	0.5198603854199589	292.0
Cre01.g046052	g3927	0.1526798979027428	0.4852504334431227	5919.0
Cre01.g046150	g3928	0.0784193770149181	0.458566082277087	1795.0
Cre01.g046237	g3926	0.228345093101974	0.7374871483799235	5690.0
Cre01.g046324	g3925	0.1496200575057112	0.46920185834230244	4988.0
Cre01.g046650	g3941	0.1908652648308682	0.6343047156616425	2765.0
Cre01.g046652	g3940	0.0392381285155503	0.5147057259541377	741.0
Cre01.g046800	g3923	0.0358063221639114	0.4692794248233094	429.0
Cre01.g046850	g3922	0.0107144679356074	0.4089202878624924	572.0
Cre01.g046950	g3921	0.0815087014975982	0.5876484315211606	371.0
Cre01.g047001	g3920	0.1174869013048707	0.525789270050294	675.0
Cre01.g047100	g3919	0.1549954688244167	0.371282530247177	2158.0
Cre01.g047229	g3918	0.1135859318041113	0.42339735205338885	1753.0
Cre01.g047265	g3917	0.2183789692842013	0.6745119754764942	2292.0
Cre01.g047300	g3916	0.0960457871805652	0.5998487818856135	921.0
Cre01.g047350	g3915	0.161236170049454	0.8239592165010822	1596.0
Cre01.g047450	g1127	0.095802032379497	0.5981303969131411	721.0
Cre01.g047500	g1126	0.2765442889414624	0.628338977639629	2852.0
Cre01.g047550	g1125	0.00483482737974	0.25050460809451447	621.0
Cre01.g047600	g1124	0.0427770953080037	0.43702804637898973	737.0
Cre01.g047650	g1123	0.0890218956853073	0.310152132706467	1344.0
Cre01.g047700	g1122	0.0437153798482219	0.25281093752874834	1125.0
Cre01.g047750	g1121	0.0137115336280868	0.12963210962955812	541.0
Cre01.g047800	g1120	0.0351626894241377	0.3360185418952203	776.0
Cre01.g047850	g1119	0.0880975452395272	0.36630236978261865	1231.0
Cre01.g047900	g1118	0.0229991191216396	0.281020087081058	1334.0
Cre01.g047950	g1116	0.0271933110169681	0.3213409697496472	509.0
Cre01.g048000	g1115	0.0381196375185452	0.46753320750361615	5299.0
Cre01.g048050	g1114	0.0856326218097409	0.41405143672502986	1079.0
Cre01.g048100	g1113	0.1573411356198752	0.5600977012595774	4085.0
Cre01.g048150	g1112	0.0757566528234598	0.5074634089565511	860.0
Cre01.g048200	g1111	0.2482901569184131	0.7028083075039487	5249.0
Cre01.g048250	g1110	0.0177523080644285	0.44577422700012115	698.0
Cre01.g048300	g1109	0.1427584889855805	0.5899883122959348	2798.0
Cre01.g048350	g1108	0.1573932859519199	0.6958074192044572	1746.0
Cre01.g048400	g1107	0.0640765739134248	0.4978745946683775	4433.0
Cre01.g048450	g1106	0.220622232401898	0.7835907289907473	2123.0
Cre01.g048550	g1105	0.2381488462406214	0.7723763926415941	1574.0
Cre01.g048600	g1104	0.2311834169972592	0.6766453141988378	3622.0
Cre01.g048650	g1103	0.0690753348728257	0.5587291863183984	909.0
Cre01.g048750	g1101	0.0511146661779198	0.3279103548170586	656.0
Cre01.g048800	g1100	0.0905803888608216	0.5798924161751112	480.0
Cre01.g048850	g1099	0.0513752864567998	0.458697985196878	2241.0
Cre01.g048900	g1098	0.1942373831401548	0.595026591964786	3148.0
Cre01.g048950	g1097	0.016972438090639	0.24991911039175724	1516.0
Cre01.g049000	g1096	0.089658862987337	0.34996464844612113	645.0
Cre01.g049050	g1095	0.0511925740908368	0.3074848413470182	716.0
Cre01.g049100	g1094	0.1592444998636057	0.7225186820491056	4970.0
Cre01.g049132	g1093	0.0077577344787355	0.2753364770499738	1360.0
Cre01.g049200	g1092	0.2458440523424597	0.8788617695185537	1566.0
Cre01.g049300	g1089	0.1843603982678205	0.8520875130949226	2385.0
Cre01.g049350	g1087	0.0422647024133488	0.4369913693204829	1482.0
Cre01.g049400	g1086	0.1395648479858316	0.5429391294200242	1472.0
Cre01.g049450	g1085	0.0285069944752381	0.369855206523338	673.0
Cre01.g049500	g1084	0.009966924089012	0.16279837892837062	455.0
Cre01.g049550	g1083	0.0825640990398594	0.6858148679537576	1655.0
Cre01.g049600	g1082	0.0834993716629433	0.43557219826710863	1142.0
Cre01.g049650	g1081	0.2458799595582211	0.9530153412812253	6864.0
Cre01.g049750	g1079	0.1121488004782227	0.5379335491042545	516.0
Cre01.g049900	g1078	0.0672386750851298	0.3856680732938266	1226.0
Cre01.g049950	g1077	0.0746282919472939	0.5635620665129408	2978.0
Cre01.g050000	g1076	0.0277809537602618	0.47455353957328916	494.0
Cre01.g050050	g1075	0.0728159134150862	0.5209924611065997	1230.0
Cre01.g050100	g1074	0.0196947859376668	0.25355034996827164	1390.0
Cre01.g050150	g1073	0.0681319219084566	0.495982936311503	1118.0
Cre01.g050350	g1072	0.0921579676335949	0.5043959200179071	1149.0
Cre01.g050400	g1071	0.0643669643261144	0.3908214678025852	826.0
Cre01.g050451	g1070	0.1623783077523917	0.6752177928957855	3823.0
Cre01.g050500	g1069	0.1008981697182045	0.47455353957328916	2213.0
Cre01.g050550	g1068	0.1121488004782227	0.5481656314070942	288.0
Cre01.g050600	g1067	0.0604353649945044	0.5418848065232323	1604.0
Cre01.g050650	g1066	0.0976167592864772	0.487059853904663	4735.0
Cre01.g050700	g1065	0.0626618769458692	0.47882279829065544	1327.0
Cre01.g050750	g1064	0.1318025086248528	0.5817441344928423	2060.0
Cre01.g050800	g1063	0.0938894601982654	0.7043369001624558	3111.0
Cre01.g050850	g1062	-0.0	0.3780279806241525	2629.0
Cre01.g050900	g1061	0.1970011965283887	0.7789457092063925	1017.0
Cre01.g050950	g1060	0.0130481711907904	0.20465023999998025	1491.0
Cre01.g051000	g1059	0.0772741694236763	0.5040352563898942	1327.0
Cre01.g051050	g1058	0.0773184043257641	0.4408399986765892	2178.0
Cre01.g051100	g1057	0.0243859971634061	0.2944461881907221	1998.0
Cre01.g051174	g1056	0.3625350593288248	0.9539628949326544	5398.0
Cre01.g051211	g1055	0.2136117293970645	0.5960680177280457	2495.0
Cre01.g051250	g1054	0.0324374878453624	0.34841551835862816	389.0
Cre01.g051300	g1053	0.0532195256189903	0.40105059116901454	2934.0
Cre01.g051350	g1052	0.2915180796862756	0.8618112857679462	1992.0
Cre01.g051400	g1051	0.007177088262113	0.36869569637857735	633.0
Cre01.g051500	g1049	0.0548189130040021	0.16061099130422385	349.0
Cre01.g051550	g1048	0.0936792573174244	0.5720966811373402	4118.0
Cre01.g051700	g13275	0.1769334601081583	0.9061581863107528	2584.0
Cre01.g051750	g13274	0.0590856583898357	0.47339483790155895	3144.0
Cre01.g051800	g13273	0.0581020721668668	0.3241000163927443	1210.0
Cre01.g051850	g13270	0.2959499836792953	0.7948293415138845	3667.0
Cre01.g051900	g13269	0.0218413846408538	0.16415936439581413	777.0
Cre01.g051950	g13268	0.1101241434401485	0.43530491820337247	1639.0
Cre01.g052000	g13267	0.0374142408831515	0.42097128709135706	1467.0
Cre01.g052050	g13266	0.0526112048381304	0.33577340379857795	676.0
Cre01.g052100	g13265	0.0654961376863924	0.27579358509398805	433.0
Cre01.g052150	g13264	0.0986159313652657	0.5174371199838742	3113.0
Cre01.g052200	g13263	0.0396476171678008	0.3893176002119132	758.0
Cre01.g052250	g13262	0.0251520576441893	0.44810397797743706	430.0
Cre01.g052300	g13261	0.1066238235713724	0.5108977583919654	1507.0
Cre01.g052350	g13260	0.252737417126778	0.9852927512137911	401.0
Cre01.g052400	g13259	0.0609190799419394	0.32611299009051886	569.0
Cre01.g052500	g13256	0.1491850809223655	0.4947438831044261	2866.0
Cre01.g052750	g13254	0.1531180517446045	0.5480274589674994	11838.0
Cre01.g052850	g13249	0.3334173162565077	0.8606592971826063	4741.0
Cre01.g052950	g13248	0.3133582079478477	0.7894703815697148	3056.0
Cre01.g053000	g13247	0.0582345754789037	0.3768052899752961	1922.0
Cre01.g053200	g13246	0.3012153211855158	0.9598721123392582	3017.0
Cre01.g053288	g13241	0.1374732320752575	0.4268768294145363	1287.0
Cre01.g053300	g13240	0.2357547812041575	0.7075287678576193	1766.0
Cre01.g053450	g13236	0.0587444767908613	0.2651716825865753	7688.0
Cre01.g053500	g13235	0.0422647024133488	0.38501555258951214	1002.0
Cre01.g053550	g13234	0.1063557830071177	0.5474927442275603	3594.0
Cre01.g053600	g13233	0.0654722993105784	0.6642677185690786	500.0
Cre01.g053700	g13232	0.236574082294759	0.8296583320700515	6009.0
Cre01.g053750	g13230	0.0372116904341996	0.4157330517792971	482.0
Cre01.g053800	g13231	0.1598110922682694	0.6061623827585494	1637.0
Cre01.g053850	g13229	0.1418712127629059	0.6017598543937029	2439.0
Cre01.g053900	g13228	0.1033334918537745	0.6149241646493169	2081.0
Cre01.g053950	g13227	0.1441743305200564	0.49154313011359185	3115.0
Cre01.g054000	g13226	0.0996194000003843	0.5730254940052255	1738.0
Cre01.g054100	g13225	0.059538189561173	0.4672163432810882	2007.0
Cre01.g054150	g13224	0.0589321332151075	0.3028862196609443	1570.0
Cre01.g054300	g13221	0.2752231654005943	0.9767533155939132	4179.0
Cre01.g054350	g14757	0.3122599562217738	0.650108005958089	357.0
Cre01.g054400	g2276	0.0574050578417507	0.4989676695427343	570.0
Cre01.g054500	g2278	0.0251605872921083	0.22093523331316112	3219.0
Cre01.g054650	g2280	0.1949421021131297	0.5509851836000236	1943.0
Cre01.g054700	g2281	0.1444311526292216	0.5063465062929504	1008.0
Cre01.g054800	g2282	0.0566237651013935	0.28629506932744503	4356.0
Cre01.g054850	g2284	0.0539558430514736	0.3227719947974186	675.0
Cre01.g054900	g2285	0.1996291684563701	0.47548374541942673	4107.0
Cre01.g054950	g2286	0.170974012448322	0.5523732160751693	1004.0
Cre01.g055000	g2287	0.1550144967510714	0.5583303562106219	714.0
Cre01.g055050	g2288	0.1312511064805866	0.6128998719224431	769.0
Cre01.g055100	g2289	0.098564326905001	0.5876484315211606	859.0
Cre01.g055151	g2293	0.1453619521647673	0.5838335708038802	884.0
Cre01.g055200	g2294	0.1130663181195901	0.8680895915182821	521.0
Cre01.g055400	g2297	0.086362031987191	0.39605057265037263	1066.0
Cre01.g055404	g2298	0.3317772487827115	1.5490914747788223	642.0
Cre01.g055408	g2299	0.024266822729581	0.2643669690978002	2071.0
